customer_id,region,total_spent,total_orders,repeat_purchase_flag
CUST02237,East,57795.41,19,Yes
CUST02238,South,193201.5,76,Yes
CUST02239,North,49845.44,94,Yes
CUST02240,South,194595.99,92,Yes
CUST02241,North,178601.35,77,Yes
CUST02242,West,5909.32,80,No
CUST02243,East,78488.57,11,No
CUST02244,North,43204.17,35,Yes
CUST02245,South,9270.41,95,Yes
CUST02246,West,4910.65,74,Yes
CUST02247,North,140778.67,2,Yes
CUST02248,West,199597.51,31,No
CUST02249,East,30175.05,67,No
CUST02250,South,148662.47,48,Yes
CUST02251,East,124886.85,90,No
CUST02252,South,125125.0,21,No
CUST02253,West,80670.97,70,Yes
CUST02254,North,8385.55,28,No
CUST02255,East,181644.49,40,Yes
CUST02256,East,43906.34,76,Yes
CUST02257,South,108863.39,87,No
CUST02258,South,58540.92,11,Yes
CUST02259,East,113921.2,66,Yes
CUST02260,South,115582.7,94,Yes
CUST02261,North,196589.16,60,Yes
CUST02262,South,29469.33,2,No
CUST02263,West,3860.22,2,No
CUST02264,East,164708.84,5,No
CUST02265,South,180734.95,20,Yes
CUST02266,South,15370.42,25,Yes
CUST02267,West,153264.62,70,Yes
CUST02268,South,164027.61,1,Yes
CUST02269,South,174606.52,12,Yes
CUST02270,North,17674.4,35,Yes
CUST02271,East,15506.79,22,Yes
CUST02272,East,7237.19,54,No
CUST02273,West,195810.52,31,Yes
CUST02274,South,147270.2,33,Yes
CUST02275,South,109836.19,16,Yes
CUST02276,East,84178.83,39,No
CUST02277,West,183591.43,88,Yes
CUST02278,West,90053.08,87,Yes
CUST02279,East,125004.43,96,No
CUST02280,South,47504.4,63,Yes
CUST02281,North,64691.29,74,No
CUST02282,East,26233.56,7,Yes
CUST02283,East,9857.3,55,Yes
CUST02284,North,33011.2,82,Yes
CUST02285,South,170781.99,79,Yes
CUST02286,West,163110.39,17,Yes
CUST02287,North,72935.94,58,Yes
CUST02288,West,79443.91,19,No
CUST02289,South,68852.35,82,Yes
CUST02290,East,169510.22,18,Yes
CUST02291,West,186973.51,54,Yes
CUST02292,South,48429.1,99,Yes
CUST02293,West,106024.65,25,Yes
CUST02294,West,48530.19,85,Yes
CUST02295,West,155907.25,61,Yes
CUST02296,North,62110.46,80,No
CUST02297,West,175584.64,16,Yes
CUST02298,South,71955.23,21,No
CUST02299,West,76092.35,17,Yes
CUST02300,East,100005.77,27,No
CUST02301,South,41991.65,92,No
CUST02302,East,48274.44,84,No
CUST02303,South,68407.86,1,No
CUST02304,North,183498.28,47,Yes
CUST02305,South,170655.99,14,No
CUST02306,West,37529.26,31,Yes
CUST02307,West,181276.42,96,Yes
CUST02308,East,99112.99,58,Yes
CUST02309,North,188809.51,91,Yes
CUST02310,East,184733.92,82,Yes
CUST02311,West,183024.22,9,No
CUST02312,South,197835.94,20,No
CUST02313,South,106085.55,30,Yes
CUST02314,North,1779.76,63,No
CUST02315,West,173193.62,94,Yes
CUST02316,South,31101.59,31,No
CUST02317,South,40941.86,29,Yes
CUST02318,West,16419.24,2,Yes
CUST02319,South,128031.66,86,No
CUST02320,North,127843.09,90,Yes
CUST02321,North,94793.04,66,Yes
CUST02322,South,175310.67,18,Yes
CUST02323,South,102939.85,74,Yes
CUST02324,East,189291.19,63,No
CUST02325,West,35505.82,39,Yes
CUST02326,North,38282.01,39,Yes
CUST02327,North,149380.04,15,Yes
CUST02328,South,167379.7,60,No
CUST02329,South,4154.52,23,Yes
CUST02330,South,51678.09,78,Yes
CUST02331,North,41739.17,35,Yes
CUST02332,East,29294.09,97,Yes
CUST02333,East,56588.56,81,No
CUST02334,West,102875.79,86,Yes
CUST02335,South,176599.43,12,Yes
CUST02336,East,64444.65,23,Yes
CUST02337,West,100322.62,94,No
CUST02338,North,5374.38,81,Yes
CUST02339,North,72659.83,88,Yes
CUST02340,South,29980.1,24,Yes
CUST02341,East,199970.0,79,No
CUST02342,South,32014.46,65,No
CUST02343,South,19632.95,28,Yes
CUST02344,North,1252.35,85,No
CUST02345,North,130400.76,35,No
CUST02346,West,185406.45,82,Yes
CUST02347,East,158000.08,8,Yes
CUST02348,North,25540.38,72,Yes
CUST02349,East,186400.19,97,No
CUST02350,East,31529.16,63,Yes
CUST02351,North,31130.68,98,Yes
CUST02352,South,81877.29,39,Yes
CUST02353,North,22055.2,78,Yes
CUST02354,East,191224.73,82,Yes
CUST02355,West,101132.65,28,Yes
CUST02356,South,100731.38,20,Yes
CUST02357,South,71476.69,67,Yes
CUST02358,East,133500.33,71,Yes
CUST02359,South,109281.07,58,Yes
CUST02360,North,83615.98,41,Yes
CUST02361,South,159686.69,78,Yes
CUST02362,South,93298.16,79,Yes
CUST02363,North,4598.14,63,Yes
CUST02364,North,8407.12,28,No
CUST02365,East,167421.97,33,No
CUST02366,West,95125.13,22,Yes
CUST02367,South,194977.26,75,No
CUST02368,East,11119.83,6,Yes
CUST02369,West,61310.09,93,No
CUST02370,North,134502.11,2,Yes
CUST02371,East,167272.5,55,No
CUST02372,South,124765.41,97,No
CUST02373,South,39793.61,19,Yes
CUST02374,East,13426.41,33,Yes
CUST02375,South,29181.83,17,Yes
CUST02376,North,193351.56,98,Yes
CUST02377,West,149174.8,71,No
CUST02378,East,198532.48,25,Yes
CUST02379,East,134738.46,46,No
CUST02380,North,62990.95,11,No
CUST02381,East,5318.32,35,No
CUST02382,West,77090.3,54,Yes
CUST02383,East,3689.21,34,Yes
CUST02384,East,161951.09,17,No
CUST02385,North,97286.14,80,Yes
CUST02386,West,69095.09,93,Yes
CUST02387,West,63598.27,69,Yes
CUST02388,East,124002.49,13,Yes
CUST02389,South,72525.34,46,Yes
CUST02390,North,134065.51,67,No
CUST02391,North,174426.22,49,Yes
CUST02392,North,143719.11,36,Yes
CUST02393,East,49381.78,56,Yes
CUST02394,South,38797.01,4,No
CUST02395,South,133298.78,35,Yes
CUST02396,East,130543.38,87,Yes
CUST02397,South,15543.93,22,Yes
CUST02398,West,139875.01,58,No
CUST02399,West,2464.21,12,Yes
CUST02400,North,30612.93,62,No
CUST02401,East,108569.98,98,No
CUST02402,East,135048.36,36,No
CUST02403,North,181297.8,2,Yes
CUST02404,West,91637.65,28,No
CUST02405,East,126792.36,79,Yes
CUST02406,South,183271.06,73,Yes
CUST02407,South,121670.84,14,Yes
CUST02408,North,8844.1,85,Yes
CUST02409,North,189606.15,54,Yes
CUST02410,South,106480.42,89,Yes
CUST02411,West,178519.71,71,Yes
CUST02412,North,111893.11,39,Yes
CUST02413,West,113425.57,8,Yes
CUST02414,West,150282.01,81,No
CUST02415,North,56300.33,27,Yes
CUST02416,East,88680.02,64,No
CUST02417,North,41498.71,20,No
CUST02418,South,132406.83,8,Yes
CUST02419,North,102905.63,90,Yes
CUST02420,North,41838.8,17,Yes
CUST02421,West,62890.39,48,Yes
CUST02422,South,183167.82,18,No
CUST02423,West,54614.16,43,Yes
CUST02424,East,67932.8,54,Yes
CUST02425,West,146295.91,16,No
CUST02426,North,54389.15,90,Yes
CUST02427,West,147217.6,10,No
CUST02428,West,103523.25,92,Yes
CUST02429,North,133505.7,23,Yes
CUST02430,West,26101.39,80,No
CUST02431,North,143016.76,8,No
CUST02432,North,7464.83,39,Yes
CUST02433,East,199894.11,33,Yes
CUST02434,North,110785.91,34,Yes
CUST02435,East,19841.52,62,Yes
CUST02436,South,120520.72,89,No
CUST02437,South,46848.62,84,Yes
CUST02438,East,53780.48,30,No
CUST02439,East,54341.39,84,No
CUST02440,West,170541.88,91,Yes
CUST02441,West,186872.57,63,No
CUST02442,West,164955.38,70,No
CUST02443,North,143077.63,34,No
CUST02444,West,124779.83,54,No
CUST02445,South,145785.04,67,Yes
CUST02446,East,124892.5,83,No
CUST02447,South,23364.8,18,Yes
CUST02448,West,167509.21,49,Yes
CUST02449,West,14093.85,71,Yes
CUST02450,South,44322.26,36,Yes
CUST02451,South,178371.47,55,Yes
CUST02452,South,45134.12,81,No
CUST02453,West,121929.44,71,Yes
CUST02454,West,2983.88,12,No
CUST02455,South,58066.61,92,No
CUST02456,West,171048.57,39,Yes
CUST02457,South,174947.71,34,No
CUST02458,West,102187.33,62,No
CUST02459,East,145705.4,15,Yes
CUST02460,West,147706.63,68,Yes
CUST02461,West,158715.41,16,No
CUST02462,North,181642.41,21,Yes
CUST02463,East,167213.57,8,No
CUST02464,North,111369.48,75,No
CUST02465,East,2810.54,71,No
CUST02466,North,173725.36,29,Yes
CUST02467,East,143197.91,68,Yes
CUST02468,South,161188.4,37,Yes
CUST02469,South,104285.32,73,Yes
CUST02470,North,112268.19,6,Yes
CUST02471,North,88971.18,97,Yes
CUST02472,North,97259.05,65,Yes
CUST02473,West,152440.19,78,Yes
CUST02474,North,111240.02,93,Yes
CUST02475,South,176400.66,17,Yes
CUST02476,West,37578.77,86,Yes
CUST02477,East,71882.59,21,Yes
CUST02478,South,77906.05,89,No
CUST02479,West,110403.15,33,Yes
CUST02480,North,176370.36,21,No
CUST02481,East,165295.08,84,Yes
CUST02482,West,185191.02,3,No
CUST02483,East,188439.21,79,No
CUST02484,North,100862.25,22,Yes
CUST02485,North,94669.5,33,Yes
CUST02486,East,50727.63,78,Yes
CUST02487,South,77419.8,63,Yes
CUST02488,North,78674.83,63,Yes
CUST02489,East,51147.65,93,No
CUST02490,West,89824.56,85,Yes
CUST02491,East,73839.62,75,Yes
CUST02492,East,95469.5,74,Yes
CUST02493,North,107834.97,88,No
CUST02494,West,39876.43,27,No
CUST02495,South,50314.68,6,No
CUST02496,West,106554.42,88,Yes
CUST02497,South,85117.81,72,No
CUST02498,South,23533.01,70,Yes
CUST02499,East,108624.59,60,No
CUST02500,South,57882.45,38,No
CUST02501,West,111618.29,39,Yes
CUST02502,North,163739.9,31,No
CUST02503,South,105409.79,58,Yes
CUST02504,West,91826.27,31,Yes
CUST02505,West,17995.09,60,No
CUST02506,South,46120.11,43,Yes
CUST02507,South,179054.77,63,Yes
CUST02508,West,53352.93,92,No
CUST02509,West,137456.84,50,Yes
CUST02510,West,40402.6,82,Yes
CUST02511,East,36487.97,84,Yes
CUST02512,South,50987.21,38,Yes
CUST02513,South,146153.67,65,Yes
CUST02514,East,88928.89,2,Yes
CUST02515,East,159397.05,21,No
CUST02516,South,67068.14,22,Yes
CUST02517,West,158745.82,97,Yes
CUST02518,North,174788.86,75,Yes
CUST02519,South,27210.2,77,Yes
CUST02520,East,105108.44,54,Yes
CUST02521,South,105988.34,65,Yes
CUST02522,East,173016.19,43,Yes
CUST02523,South,106384.96,54,Yes
CUST02524,South,70990.25,43,Yes
CUST02525,East,159990.76,14,Yes
CUST02526,East,57426.05,32,Yes
CUST02527,West,148435.76,1,Yes
CUST02528,North,161962.85,2,Yes
CUST02529,North,5947.04,71,Yes
CUST02530,South,61250.75,34,No
CUST02531,West,159898.36,84,Yes
CUST02532,West,132631.77,40,Yes
CUST02533,South,100141.55,22,Yes
CUST02534,South,26959.83,39,Yes
CUST02535,South,18778.64,7,Yes
CUST02536,East,118668.93,37,No
CUST02537,North,149401.01,81,Yes
CUST02538,West,157530.11,72,Yes
CUST02539,East,192347.2,30,Yes
CUST02540,East,1817.13,74,Yes
CUST02541,West,33035.9,4,No
CUST02542,South,36398.08,88,No
CUST02543,East,35046.11,83,No
CUST02544,East,128219.8,10,No
CUST02545,West,136155.17,60,No
CUST02546,North,199950.56,69,Yes
CUST02547,North,112017.96,41,Yes
CUST02548,South,35667.92,25,Yes
CUST02549,East,36334.03,34,No
CUST02550,East,58082.48,49,Yes
CUST02551,North,120763.44,37,Yes
CUST02552,North,158775.17,93,Yes
CUST02553,West,104502.97,79,Yes
CUST02554,West,58161.03,85,No
CUST02555,North,127585.02,86,Yes
CUST02556,West,161548.85,42,Yes
CUST02557,West,63229.95,10,Yes
CUST02558,South,71648.04,39,Yes
CUST02559,North,120177.74,60,No
CUST02560,East,175074.67,34,No
CUST02561,South,170265.46,98,Yes
CUST02562,South,67258.37,84,Yes
CUST02563,West,64065.69,80,Yes
CUST02564,North,51677.68,23,Yes
CUST02565,West,20510.86,98,Yes
CUST02566,West,22998.09,42,Yes
CUST02567,North,107547.25,64,No
CUST02568,North,148155.46,10,No
CUST02569,West,113403.45,50,No
CUST02570,West,11362.41,17,No
CUST02571,North,161699.71,2,Yes
CUST02572,South,47877.62,54,No
CUST02573,North,119925.02,86,Yes
CUST02574,North,104544.4,43,No
CUST02575,South,149792.4,2,Yes
CUST02576,East,104002.29,16,No
CUST02577,South,81595.22,48,No
CUST02578,North,78137.3,44,No
CUST02579,West,180918.62,19,Yes
CUST02580,South,124205.16,43,No
CUST02581,South,183035.12,57,No
CUST02582,North,149303.06,30,No
CUST02583,East,39531.14,42,Yes
CUST02584,South,101994.31,70,Yes
CUST02585,South,46124.96,17,No
CUST02586,North,120885.78,70,Yes
CUST02587,North,125963.79,30,No
CUST02588,North,126200.22,71,Yes
CUST02589,North,181892.11,19,No
CUST02590,South,47550.64,23,No
CUST02591,East,63675.46,66,Yes
CUST02592,North,191637.89,35,Yes
CUST02593,West,146834.83,32,Yes
CUST02594,East,171329.11,41,Yes
CUST02595,East,36946.7,54,No
CUST02596,North,53851.93,65,Yes
CUST02597,West,65015.59,99,No
CUST02598,East,1972.01,14,Yes
CUST02599,West,72285.59,80,Yes
CUST02600,West,132212.12,41,No
CUST02601,East,186071.07,14,Yes
CUST02602,West,179351.01,58,Yes
CUST02603,North,160506.35,82,Yes
CUST02604,East,46713.54,19,No
CUST02605,West,126145.76,3,Yes
CUST02606,East,11417.09,81,Yes
CUST02607,West,160431.65,9,Yes
CUST02608,East,83798.06,37,Yes
CUST02609,South,185473.83,53,Yes
CUST02610,South,35378.71,8,No
CUST02611,East,106709.01,47,No
CUST02612,South,173338.61,91,Yes
CUST02613,North,113611.83,68,Yes
CUST02614,North,131579.63,4,Yes
CUST02615,East,139916.04,26,Yes
CUST02616,South,19610.5,92,Yes
CUST02617,East,11638.28,77,Yes
CUST02618,North,114297.59,66,Yes
CUST02619,East,62696.77,58,Yes
CUST02620,East,107999.02,84,Yes
CUST02621,South,58783.27,24,Yes
CUST02622,South,46505.48,47,Yes
CUST02623,East,150792.7,96,No
CUST02624,South,19528.32,12,No
CUST02625,South,128611.88,59,No
CUST02626,North,140823.29,49,Yes
CUST02627,East,80544.19,59,No
CUST02628,West,174263.62,92,Yes
CUST02629,West,168668.35,97,No
CUST02630,East,83451.08,15,Yes
CUST02631,East,120735.64,46,Yes
CUST02632,South,109776.37,75,Yes
CUST02633,West,76422.16,52,No
CUST02634,South,8723.78,66,Yes
CUST02635,South,144503.43,25,No
CUST02636,East,168664.37,87,No
CUST02637,West,9015.98,8,Yes
CUST02638,East,7182.56,61,Yes
CUST02639,West,48749.83,54,No
CUST02640,West,116367.69,82,No
CUST02641,North,69778.41,65,Yes
CUST02642,West,38167.73,5,No
CUST02643,West,70777.9,93,Yes
CUST02644,South,167341.79,76,No
CUST02645,West,50496.35,73,No
CUST02646,East,56655.1,2,No
CUST02647,West,5190.5,16,Yes
CUST02648,South,16628.71,51,No
CUST02649,East,46405.02,65,Yes
CUST02650,West,171891.65,13,Yes
CUST02651,South,99174.98,43,No
CUST02652,North,123760.07,24,Yes
CUST02653,South,133675.06,10,Yes
CUST02654,South,127590.6,75,No
CUST02655,East,53728.45,63,No
CUST02656,West,157010.4,25,Yes
CUST02657,South,4579.64,50,No
CUST02658,South,77228.7,96,Yes
CUST02659,East,41832.24,25,Yes
CUST02660,South,166056.35,99,Yes
CUST02661,North,55285.98,94,Yes
CUST02662,East,160728.59,14,Yes
CUST02663,East,81391.28,89,No
CUST02664,South,104525.87,44,Yes
CUST02665,West,127125.6,55,Yes
CUST02666,West,78231.65,2,Yes
CUST02667,East,37401.66,72,Yes
CUST02668,North,125011.31,63,Yes
CUST02669,West,161316.05,68,Yes
CUST02670,North,127843.52,90,No
CUST02671,East,67786.24,32,Yes
CUST02672,South,92552.76,66,Yes
CUST02673,North,4653.32,88,Yes
CUST02674,West,57317.13,10,Yes
CUST02675,South,19096.15,52,No
CUST02676,South,91010.49,95,Yes
CUST02677,South,118904.12,93,Yes
CUST02678,West,48089.99,70,Yes
CUST02679,South,41078.42,44,No
CUST02680,West,39050.89,79,Yes
CUST02681,West,6610.08,10,Yes
CUST02682,North,193918.85,28,No
CUST02683,West,183738.72,43,Yes
CUST02684,East,103906.47,56,Yes
CUST02685,East,66051.76,92,Yes
CUST02686,West,154803.23,40,Yes
CUST02687,East,176013.08,58,Yes
CUST02688,North,153364.82,22,Yes
CUST02689,East,65576.82,82,Yes
CUST02690,South,92712.88,70,Yes
CUST02691,West,153028.68,86,No
CUST02692,North,173504.19,9,No
CUST02693,West,147514.54,58,No
CUST02694,East,27382.24,64,Yes
CUST02695,East,10234.17,35,Yes
CUST02696,South,178348.96,85,Yes
CUST02697,North,154224.75,97,Yes
CUST02698,East,56825.04,98,Yes
CUST02699,North,164729.29,15,No
CUST02700,North,58255.97,84,No
CUST02701,South,82775.65,92,Yes
CUST02702,North,88263.1,96,Yes
CUST02703,West,172089.81,70,No
CUST02704,West,55909.73,13,No
CUST02705,East,69906.94,21,No
CUST02706,West,20266.93,26,No
CUST02707,North,130867.8,82,Yes
CUST02708,North,100786.85,17,No
CUST02709,East,27814.71,93,Yes
CUST02710,West,96121.91,67,Yes
CUST02711,West,76604.93,49,Yes
CUST02712,East,182990.7,27,Yes
CUST02713,East,101481.63,61,No
CUST02714,West,177436.48,68,Yes
CUST02715,South,153465.26,8,Yes
CUST02716,West,147127.69,47,Yes
CUST02717,East,104161.53,78,No
CUST02718,East,59376.38,5,Yes
CUST02719,South,81920.67,31,Yes
CUST02720,West,188767.08,98,Yes
CUST02721,South,54174.77,40,No
CUST02722,East,156545.45,27,Yes
CUST02723,West,143225.76,71,No
CUST02724,West,189269.05,13,Yes
CUST02725,West,61153.06,86,Yes
CUST02726,West,171835.58,4,Yes
CUST02727,South,69291.6,43,Yes
CUST02728,South,89036.35,10,Yes
CUST02729,North,68372.25,60,Yes
CUST02730,East,139480.43,14,No
CUST02731,South,87375.72,24,No
CUST02732,North,5467.4,24,Yes
CUST02733,North,10365.18,91,Yes
CUST02734,North,107538.8,65,No
CUST02735,South,170825.75,1,No
CUST02736,North,185952.11,11,Yes
CUST02737,North,110915.26,36,No
CUST02738,North,196620.98,21,Yes
CUST02739,East,52002.18,70,No
CUST02740,West,82349.81,86,No
CUST02741,East,16770.67,47,Yes
CUST02742,North,90142.79,47,No
CUST02743,South,26104.47,32,Yes
CUST02744,West,5663.16,48,Yes
CUST02745,West,132314.1,21,Yes
CUST02746,North,151918.57,33,Yes
CUST02747,North,11661.74,59,No
CUST02748,North,105971.69,41,Yes
CUST02749,West,109431.46,72,No
CUST02750,South,111410.33,12,No
CUST02751,North,16520.78,89,Yes
CUST02752,West,128912.53,3,Yes
CUST02753,South,98006.1,29,No
CUST02754,South,160522.28,17,Yes
CUST02755,West,55666.3,17,No
CUST02756,North,15324.18,50,No
CUST02757,West,60216.57,68,Yes
CUST02758,East,31140.07,42,Yes
CUST02759,East,61352.92,20,Yes
CUST02760,South,197880.55,80,No
CUST02761,West,89104.45,88,No
CUST02762,North,47281.05,89,Yes
CUST02763,North,42360.9,51,Yes
CUST02764,West,43698.4,58,Yes
CUST02765,East,20473.54,31,Yes
CUST02766,North,172463.37,99,Yes
CUST02767,North,71109.47,74,No
CUST02768,East,184475.51,52,No
CUST02769,South,107189.77,84,Yes
CUST02770,North,139078.81,17,Yes
CUST02771,East,54287.09,22,No
CUST02772,West,155689.17,27,Yes
CUST02773,East,9397.89,4,Yes
CUST02774,West,196998.04,19,No
CUST02775,South,189209.17,22,No
CUST02776,West,47605.61,28,Yes
CUST02777,East,108581.59,37,Yes
CUST02778,North,146604.24,85,Yes
CUST02779,North,116246.83,61,Yes
CUST02780,North,139120.39,72,Yes
CUST02781,North,121230.61,57,Yes
CUST02782,East,33558.08,30,Yes
CUST02783,North,118173.24,9,No
CUST02784,South,100866.21,86,No
CUST02785,West,112668.89,50,Yes
CUST02786,East,57294.3,78,No
CUST02787,East,57965.55,7,Yes
CUST02788,North,5914.76,47,Yes
CUST02789,West,148046.73,80,Yes
CUST02790,South,179111.74,6,No
CUST02791,West,60976.97,81,No
CUST02792,South,114909.14,69,Yes
CUST02793,North,103120.83,3,No
CUST02794,East,35967.33,17,Yes
CUST02795,East,87321.88,45,Yes
CUST02796,North,165201.84,21,No
CUST02797,East,172927.01,67,Yes
CUST02798,South,18096.17,10,Yes
CUST02799,East,89327.34,68,Yes
CUST02800,South,83739.19,51,Yes
CUST02801,South,105902.53,67,Yes
CUST02802,South,177686.71,23,Yes
CUST02803,North,92560.42,58,Yes
CUST02804,West,5586.37,3,Yes
CUST02805,North,172301.36,89,Yes
CUST02806,North,26354.21,90,Yes
CUST02807,North,27706.28,91,No
CUST02808,West,154645.82,87,Yes
CUST02809,South,51948.21,21,No
CUST02810,West,39826.66,26,Yes
CUST02811,North,54306.84,88,Yes
CUST02812,East,19704.19,60,No
CUST02813,East,192182.24,19,No
CUST02814,East,169264.69,57,Yes
CUST02815,South,180387.92,97,Yes
CUST02816,North,167487.42,55,No
CUST02817,South,139936.6,33,No
CUST02818,East,8634.41,80,Yes
CUST02819,West,116931.21,97,Yes
CUST02820,South,133815.69,74,Yes
CUST02821,South,2593.62,59,Yes
CUST02822,South,28510.87,28,Yes
CUST02823,West,143574.14,13,No
CUST02824,North,84758.41,69,No
CUST02825,South,176868.64,71,Yes
CUST02826,West,80060.97,61,Yes
CUST02827,North,55069.8,96,Yes
CUST02828,East,15442.38,69,No
CUST02829,West,190581.9,79,Yes
CUST02830,South,166745.83,33,Yes
CUST02831,South,158685.76,26,No
CUST02832,East,51469.51,90,Yes
CUST02833,West,38000.79,16,No
CUST02834,South,5491.15,90,Yes
CUST02835,West,164294.71,42,Yes
CUST02836,East,157608.18,3,Yes
CUST02837,South,144510.69,51,No
CUST02838,South,186286.97,3,No
CUST02839,East,55534.28,73,Yes
CUST02840,North,52630.39,21,Yes
CUST02841,North,45691.89,75,Yes
CUST02842,North,98979.16,85,No
CUST02843,East,70844.15,42,No
CUST02844,South,59190.6,97,Yes
CUST02845,East,118592.3,93,Yes
CUST02846,East,156126.8,68,No
CUST02847,South,141083.4,51,Yes
CUST02848,West,100615.6,64,Yes
CUST02849,South,126487.15,97,Yes
CUST02850,East,47375.88,90,No
CUST02851,North,6685.61,37,Yes
CUST02852,East,144402.64,55,Yes
CUST02853,North,69062.51,72,Yes
CUST02854,East,164307.67,86,Yes
CUST02855,West,190327.88,56,Yes
CUST02856,West,149516.45,64,Yes
CUST02857,West,45531.9,92,No
CUST02858,North,183411.98,52,No
CUST02859,East,74850.11,22,Yes
CUST02860,East,24911.69,17,Yes
CUST02861,South,77204.54,80,No
CUST02862,North,104850.6,1,Yes
CUST02863,South,188855.19,5,No
CUST02864,South,179057.64,82,No
CUST02865,East,162276.88,8,Yes
CUST02866,West,199487.16,69,Yes
CUST02867,East,36031.9,50,Yes
CUST02868,South,180902.96,18,No
CUST02869,North,169680.43,80,No
CUST02870,West,161343.63,78,Yes
CUST02871,East,36589.37,89,No
CUST02872,South,95102.99,16,Yes
CUST02873,West,64786.7,17,No
CUST02874,South,192364.62,13,No
CUST02875,North,113606.75,41,No
CUST02876,South,70110.25,86,No
CUST02877,East,178047.8,82,No
CUST02878,West,150383.13,45,Yes
CUST02879,East,65790.65,67,No
CUST02880,South,176673.56,94,Yes
CUST02881,West,26620.69,27,Yes
CUST02882,East,90554.82,16,Yes
CUST02883,South,71799.04,61,No
CUST02884,West,128398.58,49,Yes
CUST02885,West,118769.77,50,Yes
CUST02886,North,15575.88,77,No
CUST02887,South,161779.67,12,No
CUST02888,West,134207.7,41,Yes
CUST02889,South,8633.95,88,No
CUST02890,West,60503.52,30,Yes
CUST02891,East,56207.92,80,No
CUST02892,West,167320.83,37,Yes
CUST02893,North,154184.69,47,No
CUST02894,South,106034.61,36,Yes
CUST02895,South,150113.76,29,Yes
CUST02896,East,54112.96,3,Yes
CUST02897,North,116346.86,15,Yes
CUST02898,West,19637.83,82,No
CUST02899,West,63028.96,40,No
CUST02900,East,15399.09,95,Yes
CUST02901,North,119003.96,15,Yes
CUST02902,West,92923.12,90,No
CUST02903,West,53665.25,77,No
CUST02904,West,150407.26,91,Yes
CUST02905,West,139270.69,83,Yes
