order_id,order_date,delivery_date,customer_id,seller_id,region,product_category,payment_method,order_value,discount_percent,final_price,quantity,delivery_status,refund_flag,delivery_time_days,customer_rating,satisfaction_score,logistics_partner,delay_reason,repeat_purchase_flag
ORD001166,2025-05-01,2025-05-08,CUST05655,SELL0002,North,Fashion,Credit Card,9778.33,26.95,7143.07,3,Delivered,No,7,3.6,87.8,BlueDart,Weather,Yes
ORD001167,2024-11-18,2024-11-29,CUST02754,SELL0163,West,Electronics,Credit Card,688.72,5.2,652.91,1,Delivered,No,11,3.8,94.2,Shopee Express,None,No
ORD001168,2024-10-13,2024-10-18,CUST04593,SELL0113,East,Electronics,Credit Card,15113.37,34.52,9896.23,1,Delivered,No,5,1.0,93.4,XpressBees,Logistics Issue,Yes
ORD001169,2024-10-21,2024-10-27,CUST03050,SELL0183,South,Sports,Debit Card,3216.82,16.02,2701.49,4,Delivered,No,6,1.7,47.8,Ecom Express,Weather,Yes
ORD001170,2024-11-26,2024-12-07,CUST04267,SELL0430,North,Fashion,COD,19900.69,15.25,16865.83,2,Delivered,No,11,4.7,93.3,Ecom Express,Logistics Issue,Yes
ORD001171,2025-04-19,2025-05-03,CUST01999,SELL0367,West,Electronics,Wallet,11525.92,118.44502625850384,6829.11,4,Delivered,No,14,4.1,15.7,Ecom Express,Logistics Issue,Yes
ORD001172,2024-09-26,2024-09-28,CUST00812,SELL0180,North,Groceries,COD,10782.85,10.15,9688.39,1,Delivered,Yes,2,2.0,93.1,XpressBees,Weather,Yes
ORD001173,2025-04-03,2025-04-05,CUST05670,SELL0119,South,Toys,Debit Card,4331.65,27.68,3132.65,1,Delivered,No,2,4.6,38.4,XpressBees,High Demand,No
ORD001174,2025-02-17,2025-02-23,CUST05010,SELL0070,North,Sports,Wallet,2654.95,46.89,1410.04,2,Delivered,No,6,3.5,53.0,XpressBees,Logistics Issue,Yes
ORD001175,2025-06-08,2025-06-10,CUST00391,SELL0447,East,Groceries,Debit Card,656.18,11.79,578.82,2,Delivered,No,2,4.0,64.5,Delhivery,None,No
ORD001176,2025-03-13,2025-03-26,CUST02285,SELL0461,North,Beauty,COD,15457.6,31.25,10627.1,2,Delivered,No,13,2.6,15.1,XpressBees,Incorrect Address,No
ORD001177,2025-09-22,2025-09-23,CUST05906,SELL0115,North,Sports,Wallet,3504.86,40.73,2077.33,4,Delivered,No,1,3.8,79.6,,None,Yes
ORD001178,2024-12-09,2024-12-15,CUST02232,SELL0314,East,Toys,UPI,6013.37,31.65,4110.14,3,Delivered,No,6,3.4,39.6,Ecom Express,None,No
ORD001179,2025-01-07,2025-01-17,CUST02733,SELL0462,West,Electronics,COD,14269.63,19.29,11517.02,1,Delivered,No,10,3.4,58.6,Shopee Express,Incorrect Address,Yes
ORD001180,2024-09-01,2024-09-03,CUST01059,SELL0205,South,Electronics,Debit Card,5889.4,18.55,4796.92,1,Delivered,No,2,2.0,26.4,Delhivery,High Demand,Yes
ORD001181,2025-01-25,2025-02-03,CUST00230,SELL0116,North,Beauty,Credit Card,8095.75,49.02,4127.21,3,Cancelled,No,9,4.4,42.3,Shopee Express,High Demand,Yes
ORD001182,2025-08-23,2025-09-01,CUST01338,SELL0109,North,Fashion,Debit Card,14406.62,14.74,12283.08,3,Delivered,No,9,3.5,6.1,,Incorrect Address,No
ORD001183,2025-05-09,2025-05-14,CUST02705,SELL0421,West,Home,UPI,11761.18,47.68,6153.45,2,Delivered,No,5,3.4,4.4,Delhivery,Logistics Issue,Yes
ORD001184,2025-03-26,2025-04-01,CUST05866,SELL0383,West,Fashion,COD,11769.69,2.23,11507.23,3,Delivered,No,6,2.6,72.5,XpressBees,None,No
ORD001185,2024-12-02,2024-12-16,CUST01377,SELL0311,South,Home,Wallet,16797.94,16.19,14078.35,1,Delivered,Yes,14,2.2,10.9,BlueDart,None,Yes
ORD001186,2024-11-26,2024-12-09,CUST04993,SELL0063,West,Sports,COD,17442.62,10.42,15625.1,4,Delivered,No,13,3.1,31.3,BlueDart,High Demand,Yes
ORD001187,2024-11-10,2024-11-14,CUST03126,SELL0439,South,Toys,Debit Card,1587.23,23.81,1209.31,3,Delivered,No,4,2.2,49.3,BlueDart,Weather,No
ORD001188,2025-01-29,2025-02-02,CUST02677,SELL0424,West,Beauty,UPI,11837.46,10.28,10620.57,3,Delivered,No,4,3.4,2.2,BlueDart,Incorrect Address,Yes
ORD001189,2025-09-09,,CUST03634,SELL0088,North,Electronics,COD,19264.43,,11052.0,4,Delivered,No,13,,99.6,,Incorrect Address,Yes
ORD001190,2025-03-06,2025-03-18,CUST03491,SELL0224,South,Toys,COD,16516.28,8.09,15180.11,2,Delivered,No,12,4.4,80.5,XpressBees,Logistics Issue,No
ORD001191,2024-11-23,2024-11-30,CUST03881,SELL0127,West,Home,Debit Card,19638.15,0.78,19484.97,1,Cancelled,No,7,2.3,35.4,Delhivery,Logistics Issue,No
ORD001192,2024-09-25,2024-09-29,CUST04630,SELL0267,North,Electronics,UPI,17609.7,33.02,11794.98,4,Delivered,No,4,3.2,15.0,Shopee Express,Incorrect Address,No
ORD001193,2025-09-15,2025-09-24,CUST03877,SELL0277,East,Beauty,Debit Card,1234.59,28.94,877.3,4,Delivered,No,9,3.1,8.8,Ecom Express,Incorrect Address,No
ORD001194,2025-08-12,2025-08-14,CUST01148,SELL0446,East,Fashion,Debit Card,7703.57,39.76,4640.63,2,Delivered,No,2,3.3,79.8,BlueDart,Logistics Issue,Yes
ORD001195,2024-09-15,2024-09-23,CUST03411,SELL0062,East,Toys,COD,12754.38,4.29,12207.22,2,Delivered,No,8,1.6,89.4,Ecom Express,High Demand,Yes
ORD001196,2025-05-03,2025-05-13,CUST03439,SELL0348,West,Beauty,UPI,9370.94,35.08,6083.61,1,Delivered,No,10,3.4,29.1,Delhivery,High Demand,Yes
ORD001197,2024-08-01,2024-08-12,CUST02586,SELL0262,South,Sports,UPI,1677.1,15.89,1410.61,2,Delivered,No,11,2.3,49.0,Shopee Express,Logistics Issue,Yes
ORD001198,2024/10/20,2024-11-03,CUST05766,SELL0102,North,Fashion,COD,6720.89,0.45,6690.65,4,Delivered,No,14,1.3,53.2,BlueDart,Incorrect Address,No
ORD001199,2025-09-18,2025-09-22,CUST00883,SELL0451,West,Groceries,Wallet,14054.03,23.62,10734.47,3,Delivered,No,4,2.3,10.1,Ecom Express,Weather,Yes
ORD001200,2024-11-03,2024-11-16,CUST02366,SELL0333,South,Fashion,Credit Card,17878.87,16.89,14859.13,2,Delivered,No,13,3.7,57.9,Delhivery,None,Yes
ORD001201,2025-01-26,2025-02-03,CUST01246,SELL0485,East,Toys,Debit Card,2798.64,35.43,1807.08,3,Delivered,No,8,1.1,22.5,Shopee Express,Incorrect Address,Yes
ORD001202,2024-10-29,2024-11-07,CUST02745,SELL0199,South,Toys,UPI,7512.8,26.22,5542.94,1,Delivered,No,9,2.2,6.3,Shopee Express,Logistics Issue,Yes
ORD001203,2025-06-15,2025-06-19,CUST02602,SELL0352,North,Fashion,Credit Card,10238.23,17.33,8463.94,3,Cancelled,No,4,3.3,57.4,Delhivery,Logistics Issue,No
ORD001204,2024-11-23,2024-12-07,CUST02646,SELL0133,West,Sports,Wallet,4697.05,37.27,2946.46,1,Cancelled,No,14,1.1,93.7,Ecom Express,Incorrect Address,Yes
ORD001205,2025-09-12,2025-09-14,CUST00388,SELL0233,North,Groceries,Credit Card,11296.65,36.9,7128.19,2,Returned,No,2,1.7,11.7,Shopee Express,Incorrect Address,No
ORD001206,2024-10-25,2024-11-03,CUST00631,SELL0298,North,Home,Debit Card,8660.59,38.4,5334.92,1,Delivered,No,9,2.7,36.6,Shopee Express,High Demand,No
ORD001207,2024-08-28,2024-09-06,CUST01232,SELL0423,North,Sports,UPI,4792.87,23.98,3643.54,3,Delivered,No,9,2.9,53.7,Ecom Express,High Demand,Yes
ORD001208,2025-01-13,2025-01-24,CUST03229,SELL0088,West,Electronics,Wallet,4206.26,13.79,3626.22,4,Delivered,No,11,1.9,79.1,Ecom Express,Incorrect Address,Yes
ORD001209,2025-08-31,2025-09-13,CUST05701,SELL0062,West,Fashion,Wallet,6934.62,33.4,4618.46,1,Delivered,No,13,1.8,70.6,Delhivery,Logistics Issue,No
ORD001210,2024-12-01,2024-12-04,CUST03850,SELL0262,East,Groceries,Credit Card,15573.55,11.97,13709.4,1,Delivered,No,3,2.2,66.6,Ecom Express,None,No
ORD001211,2025-01-30,2025-02-13,CUST00157,SELL0100,West,Fashion,UPI,18146.87,21.9,14172.71,2,Delivered,No,14,1.2,12.7,BlueDart,None,Yes
ORD001212,2025-05-04,2025-05-18,CUST03626,SELL0350,South,Groceries,COD,765.7,23.09,588.9,1,Delivered,No,14,4.0,84.4,BlueDart,Incorrect Address,Yes
ORD001213,2025-06-10,2025-06-19,CUST01855,SELL0317,West,Beauty,Wallet,3954.26,1.83,3881.9,1,Shipped,No,9,2.3,64.2,Ecom Express,Weather,No
ORD001214,2024-12-15,2024-12-28,CUST04948,SELL0023,West,Groceries,UPI,17917.35,41.62,10460.15,2,Delivered,No,13,3.0,59.3,Ecom Express,Incorrect Address,Yes
ORD001215,2025-08-31,2025-09-10,CUST00379,SELL0217,Noth,Electronics,UPI,13935.99,28.78,9925.21,3,Delivered,No,10,4.3,59.5,BlueDart,High Demand,Yes
ORD001216,2025-04-03,2025-04-17,CUST04196,SELL0227,East,Fashion,COD,4994.71,9.79,4505.73,4,Cancelled,No,14,5.0,17.3,Ecom Express,Incorrect Address,No
ORD001217,2025-07-25,,CUST05479,SELL0178,West,Fashion,Debit Card,14741.78,,12156.07,1,Cancelled,No,14,,99.6,,None,Yes
ORD001218,2025-02-10,2025-02-15,CUST03236,SELL0479,East,Toys,Wallet,1941.55,17.63,1599.25,4,Delivered,No,5,2.0,65.8,BlueDart,Incorrect Address,Yes
ORD001219,2025-07-19,2025-07-29,CUST00140,SELL0252,North,Home,Wallet,5478.01,8.53,5010.74,3,Delivered,No,10,4.9,8.4,XpressBees,None,No
ORD001220,2024-09-27,2024-09-30,CUST01001,SELL0364,North,Fashion,Wallet,15609.82,48.98,7964.13,1,Delivered,Yes,3,3.1,2.9,Shopee Express,Incorrect Address,Yes
ORD001221,2025-02-04,2025-02-08,CUST01552,SELL0147,North,Sports,Debit Card,10951.18,49.04,5580.72,1,Delivered,No,4,3.7,67.6,Delhivery,Logistics Issue,No
ORD001222,2025-02-11,2025-02-14,CUST03217,SELL0467,South,Beauty,UPI,8449.48,25.59,6287.26,3,Cancelled,No,3,5.0,5.6,BlueDart,Incorrect Address,No
ORD001223,2024-11-11,2024-11-12,CUST00703,SELL0299,North,Electronics,Wallet,2363.77,9.59,2137.08,3,Delivered,No,1,3.0,27.4,XpressBees,Weather,Yes
ORD001224,2025-08-26,2025-09-04,CUST02011,SELL0242,South,Toys,UPI,17301.59,13.01,15050.65,2,Delivered,No,9,1.6,11.5,Delhivery,Incorrect Address,Yes
ORD001225,2024-08-21,2024-08-29,CUST01620,SELL0108,East,Groceries,COD,8801.03,44.89,4850.25,2,Delivered,No,8,2.3,57.7,Delhivery,Incorrect Address,Yes
ORD001226,2025-07-19,2025-07-23,CUST04818,SELL0302,South,Beauty,UPI,6095.47,46.5,3261.08,4,Delivered,No,4,2.1,69.7,Delhivery,None,Yes
ORD001227,2024-08-12,,CUST01214,SELL0296,North,Fashion,Wallet,11951.7,,8447.46,2,Delivered,No,2,,34.0,,Weather,Yes
ORD001228,2024-11-06,2024-11-13,CUST04935,SELL0352,East,Toys,Debit Card,15702.12,41.48,9188.88,4,Shipped,Yes,7,1.2,69.8,BlueDart,Logistics Issue,No
ORD001229,2025-05-26,2025-05-30,CUST02627,SELL0059,West,Home,UPI,10990.65,15.23,9316.77,4,Delivered,No,4,4.1,5.1,BlueDart,High Demand,No
ORD001230,2025-06-09,2025-06-19,CUST00633,SELL0169,North,Fashion,Wallet,16642.22,16.6,13879.61,4,Shipped,No,10,3.7,79.1,BlueDart,Logistics Issue,Yes
ORD001231,2024-09-15,2024-09-17,CUST01558,SELL0055,South,Electronics,Wallet,14632.71,28.26,10497.51,3,Delivered,No,2,4.8,19.5,Shopee Express,Logistics Issue,No
ORD001232,2025-02-02,2025-02-07,CUST00904,SELL0413,West,Home,UPI,8602.75,13.0,7484.39,3,Delivered,No,5,4.9,38.3,XpressBees,Incorrect Address,Yes
ORD001233,2024-12-07,2024-12-09,CUST04859,SELL0326,West,Fashion,Wallet,14591.28,10.87,13005.21,2,Delivered,No,2,3.9,48.6,Ecom Express,Incorrect Address,Yes
ORD001234,2025-05-05,2025-05-16,CUST02880,SELL0141,South,Fashion,Debit Card,1127.84,42.54,648.06,4,Delivered,No,11,1.1,72.8,XpressBees,Incorrect Address,Yes
ORD001235,2024-09-01,2024-09-05,CUST02065,SELL0041,North,Sports,COD,247.1,5.45,233.63,2,Delivered,No,4,4.7,71.9,XpressBees,Weather,Yes
ORD001236,2024-11-08,2024-11-16,CUST02948,SELL0028,North,Fashion,Debit Card,19916.39,0.28,19860.62,4,Delivered,No,8,5.0,59.5,BlueDart,Weather,Yes
ORD001237,2024-09-27,2024-09-28,CUST01270,SELL0400,East,Beauty,UPI,902.09,41.33,529.26,3,Pending,No,1,2.2,25.0,BlueDart,Logistics Issue,No
ORD001238,2024-08-31,2024-09-05,CUST05226,SELL0437,North,Fashion,Wallet,17532.52,6.97,16310.5,3,Delivered,No,5,1.4,57.1,XpressBees,None,Yes
ORD001239,2025-08-01,2025-08-02,CUST00899,SELL0278,East,Toys,UPI,14639.74,41.72,8532.04,2,Delivered,No,1,1.0,71.4,Ecom Express,Weather,Yes
ORD001240,2024-12-09,2024-12-16,CUST05378,SELL0238,North,Groceries,UPI,3234.09,39.61,1953.07,1,Shipped,No,7,4.1,58.6,BlueDart,Incorrect Address,Yes
ORD001241,2024-12-23,2025-01-02,CUST04314,SELL0301,West,Home,Credit Card,1746.68,22.69,1350.36,4,Delivered,No,10,3.2,87.5,XpressBees,Logistics Issue,Yes
ORD001242,2024-12-25,2024-12-29,CUST04482,SELL0489,West,Fashion,Debit Card,15052.93,46.87,7997.62,4,Delivered,No,4,2.3,17.3,Ecom Express,None,Yes
ORD001243,2025-08-14,2025-08-18,CUST00960,SELL0256,South,Fashion,Credit Card,4067.28,92.41565848050688,2156.88,2,Pending,No,4,4.7,21.3,BlueDart,Weather,No
ORD001244,2024-12-20,2024-12-26,CUST04378,SELL0227,West,Sports,Wallet,7577.18,0.68,7525.66,1,Delivered,No,6,4.9,15.3,Ecom Express,High Demand,Yes
ORD001245,2025-06-08,2025-06-15,CUST05863,SELL0306,West,Beauty,COD,13793.09,15.0,11724.13,4,Delivered,No,7,2.9,91.6,Delhivery,High Demand,Yes
ORD001246,2025-03-30,2025-04-09,CUST00413,SELL0002,South,Home,Credit Card,15938.52,0.29,15892.3,2,Delivered,No,10,1.8,42.6,Delhivery,Weather,No
ORD001247,2024-10-27,2024-10-29,CUST05615,SELL0162,East,Electronics,COD,12778.62,3.11,12381.2,2,Delivered,No,2,1.6,13.2,Ecom Express,None,Yes
ORD001248,2025-02-09,2025-02-11,CUST02865,SELL0390,South,Fashion,UPI,8549.18,46.15,4603.73,4,Delivered,No,2,2.0,49.3,Ecom Express,None,Yes
ORD001249,2024-12-16,2024-12-22,CUST03306,SELL0249,West,Electronics,Wallet,1622.01,40.77,960.72,3,Delivered,No,6,2.2,86.4,Shopee Express,Weather,No
ORD001250,2025-08-03,2025-08-12,CUST01851,SELL0301,East,Sports,UPI,4087.21,7.85,3766.36,2,Cancelled,No,9,3.0,20.3,BlueDart,Logistics Issue,Yes
ORD001251,2025-06-20,2025-07-01,CUST00442,SELL0205,North,Groceries,UPI,8647.38,45.5,4712.82,3,Delivered,No,11,2.5,91.6,Shopee Express,Logistics Issue,No
ORD001252,2024-10-20,2024-10-24,CUST04713,SELL0392,North,Toys,Wallet,11858.29,39.5,7174.27,4,Delivered,No,4,1.1,78.2,Shopee Express,None,No
ORD001253,2024-12-18,2024-12-29,CUST00733,SELL0323,North,Fashion,Wallet,10585.19,40.7,6277.02,2,Delivered,No,11,1.1,28.9,Delhivery,Logistics Issue,Yes
ORD001254,2024-10-20,2024-10-29,CUST01354,SELL0149,North,Home,UPI,9943.91,27.48,7211.32,4,Delivered,No,9,1.7,40.0,Shopee Express,Logistics Issue,No
ORD001255,2025-01-06,2025-01-07,CUST02901,SELL0218,East,Groceries,Wallet,12930.43,8.72,11802.9,2,Delivered,No,1,2.0,86.2,Delhivery,High Demand,Yes
ORD001256,2025-06-08,2025-06-13,CUST05233,SELL0284,South,Home,Wallet,5062.49,0.93,5015.41,2,Delivered,No,5,1.9,87.9,Ecom Express,Incorrect Address,No
ORD001257,2025-04-24,2025-05-06,CUST00492,SELL0071,North,Sports,Debit Card,3036.4,16.12,2546.93,2,Shipped,No,12,2.7,37.3,BlueDart,Logistics Issue,Yes
ORD001258,2024-08-12,2024-08-21,CUST01217,SELL0468,South,Sports,UPI,16695.87,1.61,16427.07,3,Delivered,No,9,2.5,37.1,Delhivery,Logistics Issue,Yes
ORD001259,2024-09-17,2024-09-23,CUST04854,SELL0420,West,Electronics,Wallet,12790.35,25.87,9481.49,1,Delivered,Yes,6,3.0,76.0,Shopee Express,None,Yes
ORD001260,2025-08-13,2025-08-20,CUST01482,SELL0011,East,Groceries,COD,9258.11,7.4,8573.01,1,Delivered,No,7,3.3,19.8,Shopee Express,Logistics Issue,No
ORD001261,2025-03-12,2025-03-21,CUST00268,SELL0346,West,Beauty,UPI,8071.03,46.44,4322.84,4,Delivered,No,9,1.7,86.8,XpressBees,Incorrect Address,Yes
ORD001262,2025-01-25,2025-01-27,CUST03505,SELL0027,West,Fashion,Debit Card,8366.67,25.25,6254.09,3,Delivered,No,2,2.9,46.5,Delhivery,None,Yes
ORD001263,2025-06-08,2025-06-19,CUST02062,SELL0460,West,Home,COD,16323.75,40.98,9634.28,1,Pending,Yes,11,4.8,64.9,Shopee Express,Logistics Issue,No
ORD001264,2024-12-15,2024-12-25,CUST00995,SELL0019,South,Electronics,UPI,1392.76,8.77,1270.61,3,Shipped,No,10,1.2,6.5,Shopee Express,High Demand,Yes
ORD001265,2025-08-28,2025-09-04,CUST05901,SELL0042,West,Toys,Wallet,14005.41,49.8,7030.72,2,Delivered,No,7,2.5,84.7,XpressBees,None,Yes
ORD001266,2024-10-26,2024-11-05,CUST00772,SELL0364,West,Beauty,COD,19259.96,22.72,14884.1,3,Delivered,No,10,3.4,33.0,BlueDart,None,No
ORD001267,2025-09-10,2025-09-13,CUST04710,SELL0433,South,Fashion,Credit Card,13488.14,1.38,13302.0,3,Delivered,No,3,2.0,90.5,Delhivery,Logistics Issue,No
ORD001268,2024-12-28,2025-01-08,CUST03221,SELL0169,North,Electronics,COD,8817.36,11.8,7776.91,4,Delivered,No,11,4.6,51.1,Delhivery,High Demand,No
ORD001269,2025-07-08,2025-07-22,CUST00542,SELL0143,North,Fashion,COD,1916.99,45.33,1048.02,4,Delivered,No,14,3.3,35.2,Ecom Express,None,No
ORD001270,2025-04-30,2025-05-02,CUST04969,SELL0414,West,Beauty,Wallet,1684.08,27.9,1214.22,3,Delivered,No,2,1.3,11.4,Ecom Express,None,Yes
ORD001271,2024-11-30,2024-12-10,CUST05419,SELL0047,North,Home,Wallet,9952.12,28.14,7151.59,3,Delivered,No,10,3.1,68.9,Delhivery,Incorrect Address,No
ORD001272,2025-05-17,2025-05-27,CUST00610,SELL0306,South,Beauty,UPI,6213.09,33.7,4119.28,1,Shipped,No,10,2.7,60.5,Delhivery,Logistics Issue,Yes
ORD001273,2024-12-03,2024-12-14,CUST00147,SELL0477,North,Sports,Debit Card,2290.1,5.32,2168.27,4,Delivered,No,11,2.8,5.7,XpressBees,Logistics Issue,No
ORD001274,2024-11-11,2024-11-24,CUST03203,SELL0343,South,Fashion,COD,11146.63,25.15,8343.25,4,Delivered,No,13,1.9,79.9,Ecom Express,Incorrect Address,Yes
ORD001275,2025-09-25,2025-10-03,CUST00010,SELL0113,East,Electronics,UPI,17472.51,42.73,10006.51,1,Pending,No,8,4.8,38.9,Ecom Express,Logistics Issue,Yes
ORD001276,2025-09-16,2025-09-17,CUST02825,SELL0500,South,Electronics,Debit Card,16148.06,36.15,10310.54,3,Delivered,No,1,4.2,89.0,Ecom Express,None,No
ORD001277,2024-08-29,2024-09-03,CUST03742,SELL0060,East,Sports,COD,622.99,1.81,611.71,3,Delivered,No,5,2.5,75.1,Shopee Express,Weather,No
ORD001278,2024-11-24,,CUST01245,SELL0414,South,Electronics,UPI,7250.8,,4403.41,2,Delivered,Yes,6,,90.3,,Logistics Issue,No
ORD001279,2025-06-13,2025-06-14,CUST03523,SELL0258,West,Home,Debit Card,11880.28,12.03,10451.08,4,Shipped,No,1,1.5,37.2,XpressBees,High Demand,No
ORD001280,2024-12-16,2024-12-20,CUST02625,SELL0490,West,Toys,Debit Card,15555.73,4.58,14843.28,3,Shipped,No,4,4.6,63.1,BlueDart,High Demand,Yes
ORD001281,2024-09-27,2024-09-30,CUST00359,SELL0268,North,Fashion,UPI,10107.22,33.99,6671.78,3,Delivered,No,3,2.8,85.8,XpressBees,Incorrect Address,No
ORD001282,2024-09-13,2024-09-17,CUST01427,SELL0438,North,Groceries,UPI,19003.22,20.92,15027.75,3,Delivered,No,4,2.1,47.7,XpressBees,Logistics Issue,No
ORD001283,2024-10-20,2024-10-30,CUST04660,SELL0063,West,Toys,Debit Card,691.7,18.44,564.15,3,Cancelled,No,10,4.4,10.7,Ecom Express,Logistics Issue,No
ORD001284,2024-12-02,2024-12-08,CUST03473,SELL0449,South,Fashion,Debit Card,19251.2,10.92,17148.97,1,Cancelled,No,6,1.7,72.3,Shopee Express,None,Yes
ORD001285,2025-09-04,2025-09-11,CUST03357,SELL0103,North,Home,Debit Card,17274.94,40.84,10219.85,4,Delivered,No,7,1.9,38.4,XpressBees,High Demand,No
ORD001286,2025-05-11,2025-05-18,CUST03932,SELL0376,North,Groceries,COD,18889.3,33.56,12550.05,2,Cancelled,No,7,3.9,67.7,XpressBees,Weather,Yes
ORD001287,2025-04-15,2025-04-21,CUST02117,SELL0274,West,Electronics,Debit Card,15580.77,18.0,12776.23,1,Cancelled,No,6,4.9,99.6,Delhivery,Incorrect Address,No
ORD001288,2025-08-23,2025-08-28,CUST03884,SELL0072,North,Beauty,COD,2654.01,31.71,1812.42,3,Delivered,No,5,4.3,7.2,XpressBees,Incorrect Address,Yes
ORD001289,2025-07-06,2025-07-20,CUST01610,SELL0198,West,Beauty,Credit Card,9884.23,7.91,9102.39,1,Delivered,No,14,2.9,69.7,Ecom Express,Weather,No
ORD001290,2025-05-31,2025-06-05,CUST03635,SELL0144,East,Beauty,COD,2001.32,16.61,1668.9,4,Cancelled,No,5,3.9,15.6,Shopee Express,Logistics Issue,Yes
ORD001291,2025-05-15,2025-05-22,CUST00611,SELL0312,North,Toys,Wallet,18544.02,2.8,18024.79,4,Returned,No,7,3.4,77.5,Ecom Express,High Demand,No
ORD001292,2025-05-13,2025-05-21,CUST02440,SELL0230,East,Beauty,COD,2488.95,28.42,1781.59,1,Delivered,No,8,1.9,41.4,Ecom Express,Logistics Issue,No
ORD001293,2024-12-20,2024-12-24,CUST03746,SELL0320,South,Fashion,Debit Card,13274.65,5.14,12592.33,2,Delivered,No,4,4.0,27.8,BlueDart,Incorrect Address,Yes
ORD001294,2025-04-23,2025-04-30,CUST03853,SELL0168,East,Sports,Credit Card,19883.91,14.22,17056.42,3,Delivered,No,7,2.4,1.9,XpressBees,Incorrect Address,Yes
ORD001295,2025-01-01,2025-01-07,CUST04171,SELL0440,North,Home,Debit Card,15713.21,1.84,15424.09,1,Delivered,No,6,2.7,97.3,XpressBees,None,Yes
ORD001296,2024-11-04,2024-11-12,CUST02952,SELL0237,East,Groceries,UPI,13451.15,18.74,10930.4,3,Delivered,No,8,2.4,83.7,BlueDart,High Demand,No
ORD001297,2024-10-14,2024-10-21,CUST03005,SELL0103,North,Home,Debit Card,16614.63,24.48,12547.37,3,Delivered,No,7,4.0,43.3,XpressBees,Incorrect Address,No
ORD001298,2024-08-30,2024-08-31,CUST00390,SELL0155,West,Beauty,COD,5287.8,40.81,3129.85,4,Shipped,No,1,1.0,19.5,Delhivery,Incorrect Address,No
ORD001299,2025-04-30,2025-05-03,CUST04102,SELL0298,West,Sports,UPI,14430.44,9.76,13022.03,2,Delivered,No,3,4.4,12.1,Ecom Express,High Demand,Yes
ORD001300,2025-09-18,,CUST02825,SELL0045,North,Toys,UPI,7352.31,,4900.31,3,Cancelled,No,7,,55.9,,High Demand,Yes
ORD001301,2025-01-25,2025-02-08,CUST03519,SELL0029,South,Sports,Debit Card,12842.41,19.22,10374.1,1,Delivered,Yes,14,1.4,28.3,Shopee Express,None,Yes
ORD001302,2025-03-22,2025-03-28,CUST05526,SELL0469,East,Home,Debit Card,9617.15,25.51,7163.82,3,Delivered,No,6,3.3,34.0,BlueDart,Incorrect Address,No
ORD001303,2025-02-05,2025-02-17,CUST00884,SELL0149,North,Groceries,COD,9804.78,13.7,8461.53,3,Delivered,No,12,2.4,70.9,Delhivery,Weather,Yes
ORD001304,2025-05-07,2025-05-11,CUST03496,SELL0406,West,Fashion,Wallet,17470.14,43.31,9903.82,3,Cancelled,No,4,4.2,51.9,BlueDart,Incorrect Address,Yes
ORD001305,2024-10-11,2024-10-22,CUST03734,SELL0214,South,Fashion,UPI,10655.0,34.12,7019.51,3,Delivered,No,11,3.5,67.4,Delhivery,None,No
ORD001306,2025-06-26,2025-07-04,CUST00237,SELL0425,East,Sports,Credit Card,6145.43,48.41,3170.43,2,Cancelled,No,8,3.6,22.9,XpressBees,None,No
ORD001307,2025-03-07,2025-03-13,CUST01087,SELL0483,South,Toys,Debit Card,1900.04,15.38,1607.81,2,Delivered,No,6,2.3,88.5,BlueDart,None,Yes
ORD001308,2025-09-12,2025-09-15,CUST01283,SELL0191,West,Beauty,COD,18704.68,22.74,14451.24,2,Shipped,No,3,4.8,45.1,BlueDart,Incorrect Address,No
ORD001309,2025-04-04,,CUST03837,SELL0303,West,Home,Debit Card,17436.78,,13459.45,3,Delivered,No,6,,49.4,,Incorrect Address,Yes
ORD001310,2024-11-14,2024-11-23,CUST02539,SELL0295,South,Home,COD,13485.39,24.18,10224.62,4,Delivered,No,9,2.9,66.5,Shopee Express,None,Yes
ORD001311,2025-06-17,2025-06-26,CUST02395,SELL0393,East,Beauty,Debit Card,7942.29,2.72,7726.26,2,Cancelled,No,9,2.8,59.4,BlueDart,High Demand,No
ORD001312,2025-06-14,2025-06-22,CUST05542,SELL0491,West,Home,UPI,9522.7,37.74,5928.83,2,Delivered,No,8,2.8,53.7,Ecom Express,None,Yes
ORD001313,2024-10-11,2024-10-16,CUST00120,SELL0213,North,Groceries,UPI,18848.87,49.17,9580.88,2,Returned,No,5,4.5,17.8,Delhivery,None,No
ORD001314,2024-11-27,2024-12-11,CUST01519,SELL0334,North,Home,UPI,8917.62,43.92,5001.0,2,Delivered,No,14,2.4,24.6,Ecom Express,None,Yes
ORD001315,2024-12-13,2024-12-25,CUST00890,SELL0443,South,Electronics,Debit Card,7675.41,10.5,6869.49,1,Delivered,No,12,4.1,49.6,Delhivery,High Demand,No
ORD001316,2024-08-14,2024-08-17,CUST02671,SELL0040,West,Beauty,UPI,13012.85,17.51,10734.3,1,Delivered,No,3,2.0,57.1,Shopee Express,Incorrect Address,No
ORD001317,2025-04-08,2025-04-21,CUST03457,SELL0348,East,Beauty,Debit Card,11830.31,1.67,11632.74,3,Delivered,No,13,1.8,91.0,XpressBees,Logistics Issue,Yes
